Date,High,Low,Open,Close,Volume,Adj Close
2017-12-13,88.0999984741211,86.5999984741211,86.7699966430664,87.44999694824219,3112000.0,71.35997009277344
2017-12-14,88.43000030517578,87.43000030517578,87.55000305175781,87.4800033569336,3635800.0,71.38444519042969
2017-12-15,88.4000015258789,87.5,87.6500015258789,88.19000244140625,6579300.0,71.96379852294922
2017-12-18,89.16999816894531,88.20999908447266,88.56999969482422,88.93000030517578,3433000.0,72.5676498413086
2017-12-19,89.20999908447266,88.01000213623047,88.94000244140625,88.06999969482422,2953500.0,71.86587524414062
2017-12-20,90.4800033569336,88.27999877929688,88.69000244140625,90.16000366210938,3506600.0,73.57135009765625
2017-12-21,91.12000274658203,89.83999633789062,89.93000030517578,90.72000122070312,3004200.0,74.0283203125
2017-12-22,91.5,90.80000305175781,91.02999877929688,91.12999725341797,1837200.0,74.36286926269531
2017-12-26,92.05000305175781,91.23999786376953,91.25,91.86000061035156,1442900.0,74.95856475830078
2017-12-27,92.48999786376953,91.56999969482422,91.81999969482422,92.13999938964844,2388300.0,75.18704986572266
2017-12-28,92.58000183105469,91.75,92.38999938964844,92.30000305175781,1835700.0,75.31761169433594
2017-12-29,93.18000030517578,91.91000366210938,92.69000244140625,91.91000366210938,2343800.0,74.99935150146484
2018-01-02,93.13999938964844,91.70999908447266,92.19000244140625,92.80000305175781,3582900.0,75.72560119628906
2018-01-03,93.47000122070312,92.5,92.58000183105469,93.29000091552734,3057600.0,76.12545776367188
2018-01-04,93.62000274658203,92.63999938964844,93.41000366210938,93.58999633789062,2977000.0,76.37025451660156
2018-01-05,94.30000305175781,93.43000030517578,93.5999984741211,94.02999877929688,2973800.0,76.72930145263672
2018-01-08,94.37000274658203,93.4000015258789,94.12999725341797,94.22000122070312,2493400.0,76.88433837890625
2018-01-09,94.95999908447266,94.0,94.76000213623047,94.0999984741211,3884900.0,76.78641510009766
2018-01-10,94.6500015258789,93.55999755859375,93.80999755859375,94.1500015258789,2391800.0,76.82722473144531
2018-01-11,94.61000061035156,93.61000061035156,94.58999633789062,94.55000305175781,2679700.0,77.15364837646484
2018-01-12,97.0,94.70999908447266,94.91000366210938,96.75,2873400.0,78.94883728027344
2018-01-16,97.55000305175781,95.66000366210938,96.8499984741211,96.1500015258789,3052500.0,78.45925903320312
2018-01-17,98.11000061035156,96.29000091552734,96.45999908447266,97.55999755859375,2940700.0,79.60981750488281
2018-01-18,97.2300033569336,95.9800033569336,97.11000061035156,96.45999908447266,2489400.0,78.71221160888672
2018-01-19,97.29000091552734,96.25,96.7699966430664,97.26000213623047,2368800.0,79.36502075195312
2018-01-22,99.0999984741211,97.43000030517578,97.62000274658203,98.94999694824219,2441200.0,80.74405670166016
2018-01-23,99.30999755859375,98.05999755859375,99.30999755859375,98.69000244140625,2120300.0,80.53190612792969
2018-01-24,99.94999694824219,96.9800033569336,99.93000030517578,97.66000366210938,3109500.0,79.69141387939453
2018-01-25,98.19000244140625,96.87999725341797,98.19000244140625,97.18000030517578,2725300.0,79.29972076416016
2018-01-26,98.75,97.38999938964844,97.55999755859375,98.69000244140625,2122200.0,80.53190612792969
2018-01-29,98.62999725341797,96.19000244140625,98.62999725341797,96.38999938964844,2787100.0,78.65508270263672
2018-01-30,96.0199966430664,92.11000061035156,95.81999969482422,94.33999633789062,4338800.0,76.98225402832031
2018-01-31,96.43000030517578,94.45999908447266,94.55000305175781,95.97000122070312,5334000.0,78.3123550415039
2018-02-01,96.87000274658203,92.69999694824219,96.41999816894531,94.69000244140625,5032300.0,77.26787567138672
2018-02-02,95.8499984741211,92.73999786376953,94.19000244140625,93.19000244140625,4656700.0,76.0438461303711
2018-02-05,93.66000366210938,82.9000015258789,91.83999633789062,89.7699966430664,7072900.0,73.25310516357422
2018-02-06,91.12000274658203,86.75,87.77999877929688,90.45999908447266,6335000.0,73.81615447998047
2018-02-07,92.55000305175781,89.83999633789062,90.43000030517578,89.83999633789062,4344500.0,73.31022644042969
2018-02-08,90.37000274658203,86.75,89.62999725341797,86.7699966430664,3975900.0,70.80506134033203
2018-02-09,89.37000274658203,85.26000213623047,87.62999725341797,88.22000122070312,5463400.0,71.98828887939453
2018-02-12,89.69000244140625,88.12999725341797,88.25,88.83999633789062,4020900.0,73.15763092041016
2018-02-13,89.80000305175781,88.16000366210938,88.33000183105469,89.4800033569336,3638200.0,73.68466186523438
2018-02-14,93.04000091552734,88.77999877929688,88.86000061035156,92.62999725341797,4877300.0,76.27860260009766
2018-02-15,94.22000122070312,91.58000183105469,93.55999755859375,93.0,4057600.0,76.58328247070312
2018-02-16,94.41000366210938,92.41000366210938,93.01000213623047,93.2699966430664,2538800.0,76.80561065673828
2018-02-20,93.88999938964844,91.05000305175781,93.11000061035156,91.58000183105469,3083600.0,75.4139633178711
2018-02-21,92.75,90.80999755859375,91.5,90.83000183105469,2018100.0,74.79634857177734
2018-02-22,93.23999786376953,90.98999786376953,90.98999786376953,92.05000305175781,3047300.0,75.80098724365234
2018-02-23,92.9000015258789,91.66000366210938,92.68000030517578,92.45999908447266,2069200.0,76.13861083984375
2018-02-26,93.80999755859375,92.66000366210938,93.11000061035156,93.30999755859375,2563300.0,76.83856964111328
2018-02-27,95.25,92.7300033569336,93.36000061035156,92.7699966430664,2893000.0,76.39389038085938
2018-02-28,93.47000122070312,90.4000015258789,93.0,90.41999816894531,2746800.0,74.45873260498047
2018-03-01,92.41999816894531,89.79000091552734,90.52999877929688,90.81999969482422,3035900.0,74.7881088256836
2018-03-02,92.62000274658203,89.56999969482422,90.05999755859375,92.19999694824219,3485000.0,75.92449951171875
2018-03-05,92.3499984741211,90.08000183105469,91.51000213623047,91.55999755859375,4656700.0,75.39749145507812
2018-03-06,92.7699966430664,91.0,91.87999725341797,91.72000122070312,2852300.0,75.52924346923828
2018-03-07,92.8499984741211,90.69999694824219,90.75,92.04000091552734,2616800.0,75.79275512695312
2018-03-08,93.45999908447266,91.0999984741211,92.0999984741211,93.30999755859375,3650800.0,76.83856964111328
2018-03-09,95.4000015258789,93.8499984741211,93.93000030517578,94.31999969482422,3500400.0,77.67025756835938
2018-03-12,94.4800033569336,92.52999877929688,94.01000213623047,92.69000244140625,3231900.0,76.3280029296875
2018-03-13,94.94999694824219,92.80000305175781,93.0199966430664,93.48999786376953,4322400.0,76.9867935180664
2018-03-14,94.0999984741211,92.48999786376953,93.66999816894531,92.66000366210938,2747400.0,76.3033218383789
2018-03-15,93.38999938964844,90.5199966430664,93.0999984741211,92.33000183105469,2786100.0,76.03157043457031
2018-03-16,94.04000091552734,92.38999938964844,92.38999938964844,93.79000091552734,5308600.0,77.23383331298828
2018-03-19,93.44000244140625,92.16999816894531,93.22000122070312,92.94000244140625,2334700.0,76.53389739990234
2018-03-20,95.87000274658203,93.47000122070312,93.54000091552734,94.47000122070312,3354400.0,77.79378509521484
2018-03-21,96.41000366210938,94.48999786376953,94.70999908447266,95.44999694824219,3066200.0,78.60079193115234
2018-03-22,95.11000061035156,92.94999694824219,94.38999938964844,93.04000091552734,3264500.0,76.61622619628906
2018-03-23,94.51000213623047,91.11000061035156,93.79000091552734,91.22000122070312,3195400.0,75.11750030517578
2018-03-26,94.47000122070312,92.33999633789062,92.37999725341797,94.25,3111500.0,77.61263275146484
2018-03-27,94.66000366210938,91.11000061035156,94.29000091552734,92.2699966430664,3756700.0,75.98212432861328
2018-03-28,92.94999694824219,90.22000122070312,92.5999984741211,90.27999877929688,3864800.0,74.34344482421875
2018-03-29,92.88999938964844,91.12000274658203,91.22000122070312,92.7699966430664,4173900.0,76.39389038085938
2018-04-02,92.7300033569336,89.75,92.25,91.55999755859375,2788500.0,75.39749145507812
2018-04-03,92.76000213623047,91.33999633789062,92.19999694824219,92.69999694824219,2930600.0,76.33623504638672
2018-04-04,93.62000274658203,89.97000122070312,91.08999633789062,93.3499984741211,3659600.0,76.87151336669922
2018-04-05,96.22000122070312,93.70999908447266,93.83000183105469,95.86000061035156,3766300.0,78.93842315673828
2018-04-06,96.0,93.7699966430664,95.05999755859375,95.18000030517578,3432000.0,78.37847137451172
2018-04-09,97.19999694824219,95.55999755859375,95.81999969482422,96.01000213623047,3653800.0,79.06198120117188
2018-04-10,99.22000122070312,97.06999969482422,97.37000274658203,98.88999938964844,3489100.0,81.43356323242188
2018-04-11,100.91000366210938,98.33999633789062,98.9800033569336,100.30999755859375,3506900.0,82.60289764404297
2018-04-12,101.27999877929688,99.6500015258789,100.6500015258789,100.52999877929688,3245100.0,82.78407287597656
2018-04-13,102.2300033569336,100.45999908447266,101.3499984741211,101.83000183105469,2641200.0,83.85458374023438
2018-04-16,106.3499984741211,102.12999725341797,102.26000213623047,105.48999786376953,5876400.0,86.86851501464844
2018-04-17,106.94000244140625,104.08999633789062,105.62999725341797,106.69000244140625,3669100.0,87.856689453125
2018-04-18,108.83000183105469,106.69999694824219,107.26000213623047,107.54000091552734,3904800.0,88.55663299560547
2018-04-19,108.58999633789062,106.33000183105469,107.54000091552734,108.19999694824219,3240500.0,89.10013580322266
2018-04-20,108.61000061035156,107.37999725341797,107.8499984741211,108.55000305175781,2795100.0,89.38834381103516
2018-04-23,109.2699966430664,107.4800033569336,108.75,109.26000213623047,2162800.0,89.9730224609375
2018-04-24,110.94999694824219,107.66000366210938,109.3499984741211,108.29000091552734,3279700.0,89.17424011230469
2018-04-25,109.20999908447266,106.2699966430664,107.77999877929688,108.68000030517578,3799800.0,89.49540710449219
2018-04-26,111.81999969482422,106.94999694824219,109.79000091552734,111.54000091552734,4912200.0,91.85053253173828
2018-04-27,112.30000305175781,109.31999969482422,111.61000061035156,109.77999877929688,2658700.0,90.40121459960938
2018-04-30,113.31999969482422,109.86000061035156,110.08000183105469,110.93000030517578,5667700.0,91.34822082519531
2018-05-01,111.05999755859375,108.7699966430664,110.26000213623047,110.72000122070312,3680800.0,91.17529296875
2018-05-02,113.47000122070312,110.55000305175781,110.55000305175781,112.25,5677400.0,92.43519592285156
2018-05-03,113.88999938964844,110.95999908447266,111.7699966430664,113.37000274658203,3576400.0,93.35751342773438
2018-05-04,113.91999816894531,111.93000030517578,113.0,113.38999938964844,2923000.0,93.37395477294922
2018-05-07,115.4800033569336,113.33999633789062,114.16000366210938,113.66999816894531,3449900.0,93.60454559326172
2018-05-08,113.25,111.02999877929688,113.05999755859375,113.19000244140625,6102200.0,93.20928192138672
2018-05-09,115.83999633789062,113.5199966430664,113.94999694824219,114.81999969482422,4159800.0,94.55152893066406
2018-05-10,115.98999786376953,113.9800033569336,115.54000091552734,114.48999786376953,5038700.0,94.27979278564453
2018-05-11,115.13999938964844,114.1500015258789,114.66000366210938,114.62999725341797,2773400.0,94.39508819580078
2018-05-14,116.19999694824219,114.98999786376953,115.19999694824219,115.87000274658203,3936000.0,95.41619110107422
2018-05-15,116.43000030517578,114.81999969482422,115.88999938964844,115.9000015258789,3541300.0,95.44090270996094
2018-05-16,115.26000213623047,113.87000274658203,114.94000244140625,114.98999786376953,2691900.0,95.34968566894531
2018-05-17,121.04000091552734,116.33000183105469,116.45999908447266,119.70999908447266,5888500.0,99.26350402832031
2018-05-18,120.87999725341797,119.0199966430664,120.05000305175781,120.55999755859375,3906500.0,99.96832275390625
2018-05-21,122.37999725341797,120.2300033569336,121.52999877929688,122.05999755859375,2992600.0,101.21212005615234
2018-05-22,122.68000030517578,119.66000366210938,121.86000061035156,120.1500015258789,3253300.0,99.62833404541016
2018-05-23,121.73999786376953,118.52999877929688,119.2699966430664,121.05000305175781,3395800.0,100.37464141845703
2018-05-24,122.94000244140625,119.56999969482422,120.0999984741211,121.87999725341797,3158300.0,101.06288146972656
2018-05-25,120.45999908447266,117.6500015258789,120.4000015258789,118.7300033569336,3581600.0,98.45089721679688
2018-05-29,121.45999908447266,118.20999908447266,118.29000091552734,119.47000122070312,3025600.0,99.06449890136719
2018-05-30,123.02999877929688,120.05999755859375,120.69999694824219,122.20999908447266,2996000.0,101.33651733398438
2018-05-31,124.7699966430664,120.91000366210938,121.86000061035156,121.19999694824219,5480900.0,100.4990234375
2018-06-01,124.73999786376953,121.45999908447266,122.08000183105469,123.77999877929688,2941900.0,102.63835906982422
2018-06-04,126.9800033569336,124.25,124.62999725341797,124.44000244140625,3792000.0,103.18563079833984
2018-06-05,124.43000030517578,122.73999786376953,124.18000030517578,123.33000183105469,3392500.0,102.26521301269531
2018-06-06,123.47000122070312,119.94000244140625,123.0,121.19999694824219,3554200.0,100.4990234375
2018-06-07,122.62000274658203,120.80000305175781,121.73999786376953,121.48999786376953,2329400.0,100.73947143554688
2018-06-08,121.6500015258789,119.20999908447266,121.5199966430664,119.72000122070312,3743600.0,99.27179718017578
2018-06-11,121.06999969482422,118.4800033569336,119.80999755859375,120.56999969482422,3279200.0,99.97662353515625
2018-06-12,121.4800033569336,117.58000183105469,120.66999816894531,118.0199966430664,4422600.0,97.8621597290039
2018-06-13,118.66000366210938,115.5999984741211,117.94000244140625,117.87999725341797,5546200.0,97.74608612060547
2018-06-14,119.19000244140625,116.69000244140625,118.69999694824219,116.81999969482422,2431400.0,96.86711883544922
2018-06-15,117.11000061035156,115.01000213623047,115.94999694824219,115.18000030517578,5087200.0,95.50723266601562
2018-06-18,118.08999633789062,115.0199966430664,115.33000183105469,116.54000091552734,3054900.0,96.63494110107422
2018-06-19,117.02999877929688,115.02999877929688,115.33000183105469,116.62000274658203,2491200.0,96.70128631591797
2018-06-20,117.27999877929688,115.30999755859375,116.86000061035156,115.7300033569336,3093100.0,95.96330261230469
2018-06-21,115.05999755859375,111.04000091552734,115.05999755859375,111.22000122070312,4528700.0,92.22360229492188
2018-06-22,113.56999969482422,111.70999908447266,113.2699966430664,112.23999786376953,5030800.0,93.06938934326172
2018-06-25,111.79000091552734,108.58000183105469,111.66999816894531,109.26000213623047,4559500.0,90.59837341308594
2018-06-26,111.0999984741211,109.4800033569336,109.51000213623047,110.25,3422200.0,91.41927337646484
2018-06-27,111.93000030517578,109.33000183105469,111.20999908447266,109.5199966430664,3412400.0,90.81396484375
2018-06-28,109.62999725341797,107.68000030517578,109.12999725341797,109.11000061035156,2668200.0,90.47398376464844
2018-06-29,112.80000305175781,110.76000213623047,111.36000061035156,110.83000183105469,3483600.0,91.90022277832031
2018-07-02,110.22000122070312,108.41000366210938,109.9000015258789,109.2300033569336,3748500.0,90.57349395751953
2018-07-03,110.52999877929688,107.80000305175781,110.36000061035156,108.16999816894531,2078100.0,89.69454193115234
2018-07-05,109.47000122070312,106.23999786376953,109.16999816894531,107.52999877929688,3400600.0,89.16385650634766
2018-07-06,108.68000030517578,105.94999694824219,106.77999877929688,107.83000183105469,2461300.0,89.41261291503906
2018-07-09,109.63999938964844,108.16000366210938,108.30000305175781,109.2699966430664,2726500.0,90.60667419433594
2018-07-10,110.70999908447266,108.52999877929688,109.7699966430664,108.62000274658203,2648300.0,90.06767272949219
2018-07-11,108.69999694824219,105.9000015258789,107.91000366210938,106.36000061035156,3512600.0,88.19368743896484
2018-07-12,107.5999984741211,105.54000091552734,107.0999984741211,106.79000091552734,2992200.0,88.55024719238281
2018-07-13,107.7300033569336,106.16000366210938,106.62000274658203,107.33999633789062,2500000.0,89.00630950927734
2018-07-16,108.1500015258789,106.13999938964844,107.27999877929688,106.30000305175781,2548400.0,88.14393615722656
2018-07-17,107.54000091552734,105.66999816894531,106.19999694824219,106.08999633789062,2590600.0,87.96979522705078
2018-07-18,107.44000244140625,103.75,105.54000091552734,106.6500015258789,3100500.0,88.43417358398438
2018-07-19,107.6500015258789,106.72000122070312,106.95999908447266,107.0,2564300.0,88.72438049316406
2018-07-20,107.33999633789062,105.81999969482422,106.68000030517578,106.20999908447266,2291700.0,88.06930541992188
2018-07-23,107.20999908447266,105.76000213623047,106.86000061035156,106.27999877929688,2542400.0,88.12736511230469
2018-07-24,107.4800033569336,106.4000015258789,106.55000305175781,107.2699966430664,3347500.0,88.9482650756836
2018-07-25,109.36000061035156,107.0199966430664,107.41999816894531,109.33000183105469,3309900.0,90.65641784667969
2018-07-26,117.33999633789062,109.27999877929688,109.70999908447266,116.83000183105469,5408000.0,96.87541961669922
2018-07-27,117.69999694824219,115.33999633789062,116.44999694824219,116.3499984741211,3308700.0,96.47740173339844
2018-07-30,118.16000366210938,116.16999816894531,117.22000122070312,117.26000213623047,2930500.0,97.23197937011719
2018-07-31,118.73999786376953,117.45999908447266,117.45999908447266,118.3499984741211,4034600.0,98.13579559326172
2018-08-01,118.19000244140625,115.5199966430664,116.61000061035156,116.77999877929688,3411600.0,96.83394622802734
2018-08-02,115.94999694824219,114.04000091552734,115.68000030517578,115.33000183105469,2588100.0,95.6316146850586
2018-08-03,116.33000183105469,113.52999877929688,115.44000244140625,115.37999725341797,2583000.0,95.6730728149414
2018-08-06,115.16999816894531,113.81999969482422,114.5,114.88999938964844,2401100.0,95.93192291259766
2018-08-07,117.77999877929688,115.0999984741211,115.30000305175781,116.70999908447266,2606700.0,97.45159912109375
2018-08-08,116.22000122070312,115.08999633789062,115.63999938964844,115.9000015258789,2009600.0,96.7752685546875
2018-08-09,116.30000305175781,114.7699966430664,115.91999816894531,115.13999938964844,2175600.0,96.14068603515625
2018-08-10,115.51000213623047,114.44999694824219,114.61000061035156,115.37000274658203,2059300.0,96.33271789550781
2018-08-13,116.9000015258789,114.68000030517578,116.13999938964844,114.79000091552734,1875600.0,95.84843444824219
2018-08-14,116.01000213623047,114.6500015258789,115.43000030517578,115.05000305175781,1440200.0,96.0655288696289
2018-08-15,114.75,111.16000366210938,114.75,111.5199966430664,3452500.0,93.11799621582031
2018-08-16,112.37999725341797,111.19999694824219,111.80000305175781,111.31999969482422,1875800.0,92.95101165771484
2018-08-17,112.1500015258789,110.61000061035156,111.94999694824219,111.0,1791100.0,92.6838150024414
2018-08-20,114.05000305175781,111.04000091552734,111.33999633789062,113.4000015258789,2072200.0,94.68778991699219
2018-08-21,115.37999725341797,113.80999755859375,113.9000015258789,114.13999938964844,2021700.0,95.30567169189453
2018-08-22,116.37000274658203,114.27999877929688,114.37999725341797,115.68000030517578,1670900.0,96.59158325195312
2018-08-23,118.20999908447266,115.1500015258789,115.45999908447266,118.05999755859375,3151100.0,98.5788345336914
2018-08-24,121.5999984741211,118.41000366210938,118.44999694824219,120.55000305175781,3448400.0,100.657958984375
2018-08-27,121.97000122070312,120.75,121.08000183105469,121.20999908447266,2038100.0,101.20907592773438
2018-08-28,122.41999816894531,119.81999969482422,121.4000015258789,120.38999938964844,2062600.0,100.52435302734375
2018-08-29,121.72000122070312,119.52999877929688,120.38999938964844,120.61000061035156,2525900.0,100.70805358886719
2018-08-30,121.37999725341797,118.27999877929688,121.0,119.05000305175781,2648100.0,99.40548706054688
2018-08-31,118.62999725341797,116.4800033569336,118.5199966430664,117.87999725341797,3722500.0,98.42854309082031
2018-09-04,121.22000122070312,118.31999969482422,118.36000061035156,120.23999786376953,3372100.0,100.39911651611328
2018-09-05,119.38999938964844,116.91000366210938,119.23999786376953,116.91000366210938,4506400.0,97.61859893798828
2018-09-06,118.87999725341797,115.30000305175781,117.33999633789062,116.06999969482422,3406600.0,96.9172134399414
2018-09-07,115.88999938964844,113.38999938964844,114.83999633789062,115.08000183105469,2498200.0,96.09056854248047
2018-09-10,116.55000305175781,114.98999786376953,115.6500015258789,115.25,2451800.0,96.23252868652344
2018-09-11,116.30999755859375,114.23999786376953,114.93000030517578,115.0999984741211,2708100.0,96.10726928710938
2018-09-12,117.43000030517578,115.87999725341797,116.06999969482422,116.30999755859375,3195200.0,97.11760711669922
2018-09-13,117.4800033569336,115.80000305175781,116.54000091552734,116.83000183105469,2081500.0,97.55179595947266
2018-09-14,117.80999755859375,116.69999694824219,116.87999725341797,117.12999725341797,1724500.0,97.80231475830078
2018-09-17,117.37999725341797,115.20999908447266,117.05000305175781,115.45999908447266,1876000.0,96.40788269042969
2018-09-18,116.5999984741211,115.30999755859375,115.7699966430664,115.33000183105469,2028300.0,96.29931640625
2018-09-19,115.18000030517578,108.6500015258789,115.18000030517578,109.69999694824219,5033500.0,91.59832763671875
2018-09-20,111.62999725341797,108.0999984741211,110.05999755859375,110.4800033569336,3135600.0,92.24962615966797
2018-09-21,112.97000122070312,110.12999725341797,110.80999755859375,112.23999786376953,4044500.0,93.7192153930664
2018-09-24,116.16000366210938,113.08999633789062,113.19000244140625,114.95999908447266,3069900.0,95.99036407470703
2018-09-25,117.69999694824219,114.94999694824219,115.5999984741211,116.76000213623047,3219300.0,97.49333953857422
2018-09-26,117.63999938964844,114.62999725341797,116.25,116.5199966430664,2492600.0,97.29295349121094
2018-09-27,118.52999877929688,114.94000244140625,117.22000122070312,115.29000091552734,2281900.0,96.26592254638672
2018-09-28,115.77999877929688,113.41000366210938,114.58999633789062,113.75,2787400.0,94.98004913330078
2018-10-01,115.8499984741211,113.5999984741211,114.58999633789062,113.87999725341797,2404600.0,95.08857727050781
2018-10-02,115.61000061035156,112.55000305175781,114.2699966430664,115.5199966430664,3240600.0,96.45796203613281
2018-10-03,120.72000122070312,116.47000122070312,116.47000122070312,119.98999786376953,3683800.0,100.19036102294922
2018-10-04,119.93000030517578,116.62000274658203,119.56999969482422,117.22000122070312,2214000.0,97.87744903564453
2018-10-05,118.45999908447266,115.80999755859375,118.19999694824219,117.11000061035156,1834100.0,97.78560638427734
2018-10-08,117.05000305175781,115.1500015258789,116.56999969482422,116.18000030517578,2722600.0,97.00906372070312
2018-10-09,117.51000213623047,115.3499984741211,116.18000030517578,115.66000366210938,2400500.0,96.57485961914062
2018-10-10,116.1500015258789,110.75,116.13999938964844,110.83999633789062,3083000.0,92.55020904541016
2018-10-11,111.37999725341797,106.31999969482422,109.97000122070312,106.88999938964844,3478600.0,89.25199890136719
2018-10-12,108.68000030517578,106.54000091552734,107.80000305175781,108.25,3502500.0,90.3875961303711
2018-10-15,108.4000015258789,103.68000030517578,108.23999786376953,103.79000091552734,3741700.0,86.66353607177734
2018-10-16,106.19000244140625,103.9800033569336,104.52999877929688,105.91000366210938,2209400.0,88.43372344970703
2018-10-17,106.0999984741211,103.27999877929688,105.9000015258789,103.73999786376953,3378800.0,86.62178039550781
2018-10-18,104.8499984741211,101.31999969482422,102.70999908447266,103.38999938964844,4018900.0,86.32954406738281
2018-10-19,100.29000091552734,92.5,98.16999816894531,92.76000213623047,11818100.0,77.45360565185547
2018-10-22,93.58000183105469,91.0999984741211,92.54000091552734,92.8499984741211,4663000.0,77.52874755859375
2018-10-23,92.1500015258789,87.93000030517578,90.81999969482422,91.66000366210938,6303700.0,76.53512573242188
2018-10-24,92.1500015258789,86.33000183105469,91.55000305175781,86.69000244140625,6376900.0,72.3852310180664
2018-10-25,89.81999969482422,85.94999694824219,89.02999877929688,87.37999725341797,5189800.0,72.96136474609375
2018-10-26,87.2300033569336,82.63999938964844,86.02999877929688,85.79000091552734,6921400.0,71.63374328613281
2018-10-29,89.41999816894531,86.16000366210938,86.38999938964844,87.37999725341797,5884300.0,72.96136474609375
2018-10-30,90.43000030517578,87.66999816894531,87.76000213623047,90.0999984741211,5477000.0,75.23253631591797
2018-10-31,93.81999969482422,91.0199966430664,91.20999908447266,91.08999633789062,5501700.0,76.05917358398438
2018-11-01,93.33999633789062,90.30999755859375,92.06999969482422,92.51000213623047,4340900.0,77.24486541748047
2018-11-02,94.72000122070312,90.91999816894531,93.19999694824219,91.83000183105469,3424200.0,76.67707824707031
2018-11-05,93.37999725341797,89.87000274658203,92.88999938964844,91.1500015258789,3339200.0,76.10926818847656
2018-11-06,91.80999755859375,89.91999816894531,91.16000366210938,91.27999877929688,2609500.0,76.21781921386719
2018-11-07,92.7300033569336,90.05999755859375,92.04000091552734,92.58999633789062,3672900.0,77.31166076660156
2018-11-08,92.7699966430664,88.05999755859375,92.36000061035156,88.69999694824219,5813300.0,74.06353759765625
2018-11-09,88.2699966430664,86.4800033569336,87.75,87.58000183105469,4760400.0,73.12837219238281
2018-11-12,88.2300033569336,85.76000213623047,87.86000061035156,85.97000122070312,3901000.0,71.78402709960938
2018-11-13,86.02999877929688,83.13999938964844,85.5199966430664,83.56999969482422,4393100.0,69.7800521850586
2018-11-14,85.01000213623047,81.25,84.3499984741211,82.33999633789062,5663100.0,68.75302124023438
2018-11-15,83.48999786376953,80.87999725341797,81.58999633789062,83.2699966430664,4288100.0,69.5295639038086
2018-11-16,84.48999786376953,83.02999877929688,83.38999938964844,83.94999694824219,3448100.0,70.09735107421875
2018-11-19,82.86000061035156,79.52999877929688,82.66999816894531,80.69000244140625,4040800.0,68.02351379394531
2018-11-20,80.69999694824219,78.0,79.37999725341797,78.61000061035156,5786600.0,66.27002716064453
2018-11-21,80.63999938964844,78.48999786376953,78.94000244140625,79.19999694824219,4244000.0,66.76740264892578
2018-11-23,78.29000091552734,77.0,78.08999633789062,77.02999877929688,2105200.0,64.93805694580078
2018-11-26,79.7699966430664,77.94000244140625,77.94000244140625,78.77999877929688,4315500.0,66.41333770751953
2018-11-27,78.98999786376953,77.02999877929688,78.43000030517578,77.43000030517578,4435400.0,65.27526092529297
2018-11-28,79.55000305175781,76.25,77.83999633789062,79.41999816894531,3914000.0,66.95287322998047
2018-11-29,80.73999786376953,78.33999633789062,79.20999908447266,79.47000122070312,3701900.0,66.99502563476562
2018-11-30,80.44999694824219,78.38999938964844,78.97000122070312,79.9000015258789,5685700.0,67.3575210571289
2018-12-03,83.77999877929688,79.52999877929688,82.26000213623047,81.30000305175781,6462800.0,68.53775787353516
2018-12-04,82.70999908447266,79.25,81.75,79.51000213623047,6217800.0,67.02876281738281
